Rank,D_Score,E_Score,Penalty,Score,year,Name,nation,Round_AAfinal,Round_TeamFinal,Round_TeamQual,Round_final,Round_qual
4.0,4.2,8.666,0.0,12.866,2022,525,40,False,False,False,True,False
5.0,4.2,7.866,0.3,11.766,2022,525,40,False,False,False,True,False
3.0,4.2,8.75,0.0,12.95,2022,525,40,False,False,False,False,True
8.0,5.2,7.2,0.3,12.1,2023,525,40,False,False,False,True,False
6.0,4.4,8.466,0.0,12.866,2023,525,40,False,False,False,False,True
8.0,4.2,8.4,0.0,12.6,2023,525,40,False,False,False,True,False
6.0,4.2,8.366,0.0,12.566,2023,525,40,False,False,False,False,True
0.0,4.6,9.05,0.0,13.65,2022,443,88,False,False,False,False,True
0.0,4.6,9.2,0.0,13.8,2022,443,88,False,False,False,True,False
0.0,4.2,8.8,0.0,13.0,2022,443,88,True,False,False,False,False
0.0,4.6,9.05,0.0,13.65,2023,443,88,True,False,False,False,False
0.0,4.6,9.0,0.0,13.6,2023,443,88,False,False,False,False,True
0.0,4.6,9.1,0.0,13.7,2023,443,88,False,False,False,True,False
0.0,4.2,9.15,0.0,13.35,2023,443,88,True,False,False,False,False
17.0,4.4,8.55,0.0,12.95,2022,360,30,False,False,False,False,True
11.0,4.4,8.7,0.0,13.1,2023,360,30,False,False,False,False,True
11.0,3.2,8.600000000000001,0.0,11.8,2023,360,30,False,False,False,False,True
22.0,4.2,8.666,0.1,12.766,2023,330,0,True,False,False,False,False
85.0,4.2,8.8,0.0,13.0,2023,330,0,False,False,False,False,True
50.0,4.4,8.7,0.0,13.1,2022,501,44,False,False,False,False,True
20.0,4.4,8.7,0.0,13.1,2022,501,44,False,False,False,False,True
20.0,4.2,8.733,0.0,12.933,2022,501,44,False,False,False,False,True
3.0,4.4,8.833,0.3,12.933,2022,501,44,False,False,False,False,True
2.0,4.4,8.8,0.0,13.2,2022,501,44,False,False,False,True,False
3.0,3.8,8.9,0.0,12.7,2022,501,44,False,False,False,False,True
2.0,3.8,8.966,0.0,12.766,2022,501,44,False,False,False,True,False
24.0,4.4,8.766,0.0,13.166,2022,501,44,False,False,False,False,True
11.0,4.4,8.766,0.0,13.166,2022,501,44,False,False,False,False,True
11.0,4.2,8.766,0.0,12.966,2022,501,44,False,False,False,False,True
108.0,3.8,8.566,0.0,12.366,2022,420,61,False,False,False,False,True
28.0,3.8,8.566,0.0,12.366,2022,420,61,False,False,False,False,True
28.0,3.4,8.2,0.0,11.6,2022,420,61,False,False,False,False,True
20.0,3.8,8.6,0.0,12.4,2022,420,61,False,False,False,False,True
20.0,3.8,8.6,0.0,12.4,2022,420,61,False,False,False,False,True
20.0,3.4,8.333,0.1,11.633,2022,420,61,False,False,False,False,True
20.0,3.4,8.333,0.1,11.633,2022,420,61,False,False,False,False,True
90.0,3.8,8.2,0.1,11.9,2022,420,61,False,False,False,False,True
6.0,4.2,8.65,0.0,12.85,2023,74,85,True,False,False,False,False
7.0,4.2,8.9,0.0,13.1,2023,74,85,False,False,False,False,True
57.0,4.2,8.8,0.0,13.0,2022,73,85,False,False,False,False,True
6.0,3.8,8.7,0.0,12.5,2022,638,28,False,False,False,True,False
9.0,4.4,7.05,0.0,11.45,2022,638,28,False,False,False,False,True
6.0,4.0,8.5,0.0,12.5,2022,638,28,False,False,False,True,False
9.0,4.0,8.15,0.0,12.15,2022,638,28,False,False,False,False,True
14.0,4.4,8.133,0.3,12.233,2023,638,28,False,False,False,False,True
14.0,3.8,8.8,0.0,12.6,2023,638,28,False,False,False,False,True
13.0,4.4,7.3,0.0,11.7,2023,638,28,False,False,False,False,True
13.0,3.8,8.9,0.0,12.7,2023,638,28,False,False,False,False,True
32.0,4.2,8.933,0.0,13.133,2023,1,8,False,False,False,False,True
38.0,3.2,8.499999999999998,0.1,11.6,2023,463,30,False,False,False,False,True
25.0,4.2,8.75,0.0,12.95,2023,2,8,False,False,False,False,True
3.0,4.4,8.466,0.0,12.866,2023,425,48,True,False,False,False,False
82.0,3.6,8.566,0.0,12.166,2022,85,51,False,False,False,False,True
23.0,3.6,8.566,0.0,12.166,2022,85,51,False,False,False,False,True
23.0,3.4,8.466,0.0,11.866,2022,85,51,False,False,False,False,True
28.0,3.6,8.6,0.0,12.2,2023,85,51,False,False,False,False,True
16.0,3.6,8.6,0.0,12.2,2023,85,51,False,False,False,False,True
16.0,3.4,8.3,0.0,11.7,2023,85,51,False,False,False,False,True
0.0,4.2,8.933,0.0,13.133,2022,388,10,False,True,False,False,False
90.0,4.2,8.466,0.0,12.666,2022,388,10,False,False,False,False,True
0.0,3.6,7.9,0.3,11.2,2023,550,9,False,False,True,False,False
52.0,4.2,8.866,0.0,13.066,2022,631,87,False,False,False,False,True
43.0,4.2,8.633,0.0,12.833,2022,631,87,False,False,False,False,True
9.0,4.6,8.65,0.3,12.95,2022,468,29,False,False,False,False,True
9.0,4.4,8.55,0.3,12.65,2022,468,29,False,False,False,False,True
2.0,4.2,9.133,0.0,13.333,2023,468,29,False,False,False,False,True
3.0,4.2,8.9,0.0,13.1,2023,468,29,False,False,False,True,False
3.0,3.8,8.733,0.0,12.533,2023,468,29,False,False,False,True,False
2.0,3.8,8.9,0.0,12.7,2023,468,29,False,False,False,False,True
15.0,4.2,8.9,0.0,13.1,2023,468,29,False,False,False,False,True
18.0,4.6,8.8,0.1,13.3,2022,469,29,False,False,False,False,True
24.0,4.6,7.733,0.3,12.033,2022,469,29,False,True,False,False,False
10.0,4.6,8.8,0.1,13.3,2022,469,29,False,False,False,False,True
10.0,4.4,8.6,0.0,13.0,2022,469,29,False,False,False,False,True
17.0,4.2,9.0,0.0,13.2,2023,469,29,True,False,False,False,False
44.0,4.2,9.133,0.0,13.333,2023,469,29,False,False,False,False,True
13.0,4.2,9.0,0.0,13.2,2023,469,29,True,False,False,False,False
15.0,4.2,9.2,0.0,13.4,2023,469,29,False,False,False,False,True
19.0,4.2,8.9,0.0,13.1,2022,659,14,True,False,False,False,False
0.0,4.2,8.933,0.0,13.133,2022,659,14,False,True,False,False,False
57.0,4.2,8.8,0.0,13.0,2022,659,14,False,False,False,False,True
68.0,4.2,8.9,0.0,13.1,2023,659,14,False,False,False,False,True
8.0,4.2,8.733,0.0,12.933,2023,659,14,True,False,False,False,False
9.0,4.2,8.866,0.0,13.066,2023,659,14,False,False,False,False,True
104.0,3.2,8.366,0.0,11.566,2022,81,35,False,False,False,False,True
99.0,3.6,8.6,0.3,11.9,2023,81,35,False,False,False,False,True
116.0,3.6,8.633,0.0,12.233,2022,439,67,False,False,False,False,True
72.0,3.6,8.7,0.0,12.3,2022,439,67,False,False,False,False,True
85.0,3.6,8.6,0.0,12.2,2023,439,67,False,False,False,False,True
42.0,3.2,8.5,0.1,11.6,2023,227,1,False,False,False,False,True
17.0,3.2,8.5,2.1,9.6,2023,227,1,False,False,False,False,True
17.0,3.4,8.6,2.1,9.9,2023,227,1,False,False,False,False,True
145.0,4.6,7.6,0.3,11.9,2023,542,4,False,False,False,False,True
6.0,4.2,8.533,0.0,12.733,2023,48,83,True,False,False,False,False
20.0,3.8,8.566,0.0,12.366,2023,47,83,False,False,False,False,True
20.0,3.6,8.7,2.0,10.3,2023,47,83,False,False,False,False,True
29.0,4.2,8.6,0.1,12.7,2022,199,30,False,False,False,False,True
29.0,3.4,8.4,0.0,11.8,2022,199,30,False,False,False,False,True
34.0,3.2,8.0,0.0,11.2,2023,392,63,False,False,False,False,True
0.0,3.2,8.0,0.0,11.2,2023,391,63,False,True,False,False,False
52.0,4.2,8.866,0.0,13.066,2022,622,82,False,False,False,False,True
50.0,4.2,8.633,0.1,12.733,2022,622,82,False,False,False,False,True
39.0,4.2,9.2,0.0,13.4,2023,622,82,False,False,False,False,True
10.0,4.2,9.066,0.0,13.266,2023,622,82,True,False,False,False,False
21.0,4.2,9.1,0.0,13.3,2023,622,82,False,False,False,False,True
0.0,5.0,8.866,0.0,13.866,2022,172,12,False,True,False,False,False
17.0,5.0,8.9,0.0,13.9,2022,172,12,False,False,False,False,True
18.0,5.0,8.9,0.0,13.9,2022,172,12,False,False,False,False,True
18.0,3.8,8.366,0.0,12.166,2022,172,12,False,False,False,False,True
3.0,5.0,8.666,0.1,13.566,2023,172,12,False,False,False,False,True
3.0,5.0,8.7,0.0,13.7,2023,172,12,False,False,False,True,False
3.0,3.8,8.5,0.1,12.2,2023,172,12,False,False,False,False,True
3.0,3.8,8.633,0.0,12.433,2023,172,12,False,False,False,True,False
0.0,4.2,8.966,0.0,13.166,2022,130,10,False,True,False,False,False
67.0,4.2,8.733,0.0,12.933,2022,130,10,False,False,False,False,True
18.0,4.2,8.8,0.0,13.0,2023,130,10,False,False,False,False,True
9.0,4.2,9.05,0.0,13.25,2023,404,4,False,False,False,False,True
2.0,4.6,8.45,0.0,13.05,2023,645,22,False,False,False,True,False
5.0,4.6,8.65,0.0,13.25,2023,645,22,False,False,False,False,True
3.0,4.6,8.65,0.0,13.25,2023,645,22,False,False,False,False,True
2.0,5.0,8.75,0.0,13.75,2023,645,22,False,False,False,True,False
3.0,5.0,8.85,0.0,13.85,2023,645,22,False,False,False,False,True
34.0,4.2,8.5,0.1,12.6,2022,369,30,False,False,False,False,True
12.0,4.2,8.7,0.0,12.9,2023,369,30,False,False,False,False,True
12.0,3.4,8.5,0.0,11.9,2023,369,30,False,False,False,False,True
90.0,4.2,8.466,0.0,12.666,2022,16,23,False,False,False,False,True
118.0,4.2,8.5,0.0,12.7,2023,16,23,False,False,False,False,True
14.0,4.2,8.666,0.0,12.866,2023,16,23,True,False,False,False,False
0.0,4.2,8.467,0.0,12.667,2023,15,23,False,False,True,False,False
0.0,4.2,7.233,0.3,11.133,2023,273,18,False,False,True,False,False
12.0,4.2,8.55,0.3,12.45,2023,273,18,True,False,False,False,False
6.0,4.2,8.75,0.0,12.95,2023,273,18,False,False,False,True,False
16.0,4.2,8.55,0.0,12.75,2023,273,18,False,False,False,False,True
7.0,4.2,8.55,0.0,12.75,2023,273,18,False,False,False,False,True
6.0,3.8,8.45,0.0,12.25,2023,273,18,False,False,False,True,False
7.0,3.8,8.45,0.0,12.25,2023,273,18,False,False,False,False,True
36.0,3.6,8.85,0.0,12.45,2022,454,30,False,False,False,False,True
36.0,3.2,8.65,0.0,11.85,2022,454,30,False,False,False,False,True
13.0,3.6,8.85,0.0,12.45,2023,454,30,False,False,False,False,True
13.0,3.4,8.6,0.0,12.0,2023,454,30,False,False,False,False,True
117.0,3.6,8.6,0.0,12.2,2022,343,20,False,False,False,False,True
81.0,3.6,8.6,0.0,12.2,2022,343,20,False,False,False,False,True
126.0,3.6,8.9,0.0,12.5,2023,343,20,False,False,False,False,True
132.0,3.6,8.2,0.0,11.8,2022,236,21,False,False,False,False,True
107.0,3.4,8.266,0.1,11.566,2022,236,21,False,False,False,False,True
4.0,4.2,8.866,0.0,13.066,2022,17,27,False,False,False,False,True
3.0,4.2,9.0,0.0,13.2,2022,17,27,False,False,False,True,False
3.0,3.8,8.833,0.0,12.633,2022,17,27,False,False,False,True,False
4.0,3.4,8.766,0.0,12.166,2022,17,27,False,False,False,False,True
20.0,4.2,9.066,0.0,13.266,2022,17,27,False,False,False,False,True
18.0,4.2,8.966,0.0,13.166,2022,17,27,False,True,False,False,False
26.0,4.6,9.033,0.0,13.633,2023,17,27,False,False,False,False,True
15.0,4.2,8.966,0.0,13.166,2023,17,27,True,False,False,False,False
38.0,4.2,8.833,0.0,13.033,2023,17,27,False,False,False,False,True
5.0,4.2,8.8,0.0,13.0,2023,17,27,False,False,False,True,False
3.0,4.2,8.867,0.0,13.067,2023,17,27,False,False,False,False,True
3.0,3.8,8.867,0.0,12.667,2023,17,27,False,False,False,False,True
5.0,3.8,8.4,0.0,12.2,2023,17,27,False,False,False,True,False
35.0,3.6,8.7,0.0,12.3,2023,575,29,False,False,False,False,True
100.0,3.4,8.5,0.0,11.9,2023,441,51,False,False,False,False,True
33.0,3.8,8.65,0.0,12.45,2023,41,32,False,False,False,False,True
0.0,4.6,9.1,0.0,13.7,2022,111,88,False,False,False,False,True
0.0,4.6,8.9,0.0,13.5,2022,111,88,False,False,False,True,False
0.0,4.6,8.95,0.0,13.55,2022,111,88,True,False,False,False,False
0.0,4.2,8.8,0.0,13.0,2023,111,88,True,False,False,False,False
0.0,4.2,8.7,0.0,12.9,2023,111,88,True,False,False,False,False
68.0,4.2,8.9,0.0,13.1,2023,80,7,False,False,False,False,True
13.0,4.2,8.7,0.0,12.9,2023,80,7,True,False,False,False,False
0.0,4.2,8.433,0.0,12.633,2023,79,7,False,False,True,False,False
0.0,3.2,7.1,0.0,10.3,2023,217,7,False,False,True,False,False
0.0,4.6,8.9,0.0,13.5,2023,456,88,True,False,False,False,False
0.0,4.6,8.95,0.0,13.55,2023,456,88,False,False,False,False,True
0.0,4.6,9.1,0.0,13.7,2023,456,88,False,False,False,True,False
0.0,4.2,8.85,0.0,13.05,2023,456,88,True,False,False,False,False
111.0,4.2,8.6,0.0,12.8,2023,560,27,False,False,False,False,True
107.0,4.4,8.466,0.0,12.866,2023,416,13,False,False,False,False,True
24.0,4.4,8.466,0.0,12.866,2023,416,13,False,False,False,False,True
24.0,3.8,8.666,0.0,12.466,2023,416,13,False,False,False,False,True
20.0,4.4,8.166,0.0,12.566,2023,416,13,True,False,False,False,False
8.0,4.6,8.2,0.3,12.5,2023,416,13,False,False,False,True,False
5.0,4.6,8.166,0.0,12.766,2023,416,13,False,False,False,False,True
8.0,4.4,7.333,0.3,11.433,2023,416,13,False,False,False,True,False
5.0,4.4,8.4,0.0,12.8,2023,416,13,False,False,False,False,True
0.0,4.6,8.267,0.0,12.867,2023,415,13,False,False,True,False,False
91.0,4.2,8.766,0.0,12.966,2023,216,8,False,False,False,False,True
36.0,3.2,8.55,0.0,11.75,2023,216,8,False,False,False,False,True
19.0,3.2,8.3,0.1,11.4,2023,426,2,False,False,False,False,True
19.0,3.2,8.3,0.1,11.4,2023,426,2,False,False,False,False,True
19.0,3.8,7.266,0.1,10.966,2023,426,2,False,False,False,False,True
19.0,3.8,7.266,0.1,10.966,2023,426,2,False,False,False,False,True
16.0,3.0,8.566,0.0,11.566,2023,663,75,True,False,False,False,False
0.0,4.6,8.8,0.0,13.4,2023,633,60,False,True,False,False,False
30.0,4.6,9.0,0.0,13.6,2023,633,60,False,False,False,False,True
30.0,3.4,8.35,0.0,11.75,2023,61,18,False,False,False,False,True
0.0,4.4,7.667,0.1,11.967,2023,62,18,False,False,True,False,False
38.0,4.4,8.533,0.0,12.933,2022,180,20,False,False,False,False,True
76.0,4.4,8.7,0.0,13.1,2023,180,20,False,False,False,False,True
21.0,3.4,7.133,0.3,10.233,2023,180,20,False,False,False,False,True
21.0,3.8,8.6,0.3,12.1,2023,180,20,False,False,False,False,True
3.0,4.4,8.6,0.0,13.0,2023,180,20,True,False,False,False,False
3.0,4.4,8.833,0.0,13.233,2023,180,20,False,False,False,True,False
6.0,4.4,8.8,0.0,13.2,2023,180,20,False,False,False,False,True
4.0,4.4,8.8,0.0,13.2,2023,180,20,False,False,False,False,True
3.0,3.8,8.7,0.0,12.5,2023,180,20,False,False,False,True,False
4.0,3.8,8.733,0.0,12.533,2023,180,20,False,False,False,False,True
37.0,4.4,8.666,0.0,13.066,2023,180,20,False,False,False,False,True
0.0,4.2,8.55,0.0,12.75,2023,156,88,True,False,False,False,False
43.0,3.6,8.5,0.0,12.1,2022,309,30,False,False,False,False,True
34.0,3.4,8.5,0.0,11.9,2023,309,30,False,False,False,False,True
75.0,4.2,8.6,0.0,12.8,2022,51,71,False,False,False,False,True
60.0,4.2,8.4,0.0,12.6,2022,51,71,False,False,False,False,True
91.0,4.2,8.766,0.0,12.966,2023,51,71,False,False,False,False,True
18.0,4.4,8.8,0.0,13.2,2023,528,14,True,False,False,False,False
0.0,4.4,8.7,0.0,13.1,2023,528,14,False,True,False,False,False
67.0,4.4,8.733,0.0,13.133,2023,528,14,False,False,False,False,True
25.0,4.2,8.75,0.0,12.95,2023,367,31,False,False,False,False,True
40.0,4.2,9.1,0.0,13.3,2022,366,34,False,False,False,False,True
50.0,4.2,8.766,0.0,12.966,2023,366,34,False,False,False,False,True
14.0,3.8,7.433,0.0,11.233,2023,341,72,False,False,False,False,True
14.0,3.8,7.933,0.0,11.733,2023,341,72,False,False,False,False,True
22.0,5.0,8.733,0.0,13.733,2022,121,21,False,False,False,False,True
14.0,5.0,8.733,0.0,13.733,2022,121,21,False,False,False,False,True
14.0,4.4,8.333,0.0,12.733,2022,121,21,False,False,False,False,True
6.0,5.0,8.766,0.0,13.766,2022,121,21,False,False,False,True,False
9.0,5.0,8.733,0.0,13.733,2022,121,21,False,False,False,False,True
7.0,5.0,8.733,0.0,13.733,2022,121,21,False,False,False,False,True
6.0,4.4,8.6,0.0,13.0,2022,121,21,False,False,False,True,False
7.0,4.4,8.6,0.0,13.0,2022,121,21,False,False,False,False,True
2.0,5.0,8.85,0.1,13.75,2022,121,21,False,False,False,True,False
7.0,5.0,8.9,0.0,13.9,2022,121,21,False,False,False,False,True
7.0,3.4,8.5,0.0,11.9,2022,121,21,False,False,False,False,True
2.0,4.4,8.75,0.0,13.15,2022,121,21,False,False,False,True,False
43.0,5.0,8.666,0.3,13.366,2023,121,21,False,False,False,False,True
15.0,5.0,8.666,0.3,13.366,2023,121,21,False,False,False,False,True
15.0,4.4,8.633,0.0,13.033,2023,121,21,False,False,False,False,True
5.0,5.0,8.866,0.0,13.866,2023,121,21,False,False,False,True,False
3.0,5.0,8.766,0.1,13.666,2023,121,21,False,False,False,False,True
5.0,4.4,7.466,0.0,11.866,2023,121,21,False,False,False,True,False
3.0,4.4,8.7,0.0,13.1,2023,121,21,False,False,False,False,True
2.0,5.0,8.7,0.0,13.7,2023,121,21,False,False,False,True,False
5.0,5.0,8.733,0.0,13.733,2023,121,21,False,False,False,False,True
2.0,4.4,8.566,0.0,12.966,2023,121,21,False,False,False,True,False
5.0,3.4,8.6,0.0,12.0,2023,121,21,False,False,False,False,True
11.0,5.0,8.7,0.0,13.7,2023,121,21,False,False,False,False,True
8.0,3.0,8.533,0.0,11.533,2023,121,21,False,False,False,True,False
4.0,5.0,8.7,0.0,13.7,2023,121,21,False,False,False,False,True
8.0,4.4,8.566,0.0,12.966,2023,121,21,False,False,False,True,False
4.0,4.4,8.633,0.0,13.033,2023,121,21,False,False,False,False,True
142.0,3.6,8.433,0.0,12.033,2023,632,51,False,False,False,False,True
33.0,3.6,8.433,0.0,12.033,2023,632,51,False,False,False,False,True
33.0,3.6,8.1,0.3,11.4,2023,632,51,False,False,False,False,True
22.0,3.6,8.6,0.1,12.2,2023,632,51,False,False,False,False,True
22.0,3.6,7.6,0.0,11.2,2023,632,51,False,False,False,False,True
18.0,3.6,8.566,0.0,12.166,2023,632,51,False,False,False,False,True
18.0,3.6,7.466,0.1,10.966,2023,632,51,False,False,False,False,True
85.0,3.6,8.6,0.0,12.2,2023,632,51,False,False,False,False,True
80.0,4.2,8.566,0.0,12.766,2022,515,27,False,False,False,False,True
8.0,5.0,7.433,0.3,12.133,2022,377,44,False,False,False,True,False
25.0,5.0,8.7,0.0,13.7,2022,377,44,False,False,False,False,True
10.0,5.0,8.7,0.0,13.7,2022,377,44,False,False,False,False,True
8.0,4.4,8.666,0.0,13.066,2022,377,44,False,False,False,True,False
10.0,4.4,8.733,0.0,13.133,2022,377,44,False,False,False,False,True
10.0,4.2,8.7,0.0,12.9,2022,377,44,False,False,False,False,True
10.0,3.8,8.7,0.0,12.5,2022,377,44,False,False,False,False,True
7.0,5.0,8.433,0.1,13.333,2022,377,44,False,False,False,True,False
14.0,5.0,8.5,0.0,13.5,2022,377,44,False,False,False,False,True
8.0,5.0,8.5,0.0,13.5,2022,377,44,False,False,False,False,True
7.0,4.4,8.4,0.1,12.7,2022,377,44,False,False,False,True,False
8.0,4.4,8.633,0.0,13.033,2022,377,44,False,False,False,False,True
6.0,4.2,8.9,0.0,13.1,2022,377,44,False,False,False,True,False
8.0,4.2,9.0,0.0,13.2,2022,377,44,False,False,False,False,True
6.0,3.8,8.95,0.0,12.75,2022,377,44,False,False,False,True,False
8.0,3.8,8.8,0.0,12.6,2022,377,44,False,False,False,False,True
82.0,4.2,8.833,0.0,13.033,2023,377,44,False,False,False,False,True
11.0,4.2,8.7,0.0,12.9,2023,377,44,False,False,False,False,True
11.0,3.4,8.533,0.0,11.933,2023,377,44,False,False,False,False,True
51.0,4.2,8.733,0.0,12.933,2023,377,44,False,False,False,False,True
6.0,4.2,8.7,0.0,12.9,2023,377,44,False,False,False,True,False
8.0,4.2,8.833,0.0,13.033,2023,377,44,False,False,False,False,True
6.0,3.4,8.5,0.0,11.9,2023,377,44,False,False,False,True,False
8.0,3.2,8.567,0.1,11.667,2023,377,44,False,False,False,False,True
2.0,4.0,8.633,0.0,12.633,2022,87,40,False,False,False,False,True
2.0,4.4,8.533,0.0,12.933,2022,87,40,False,False,False,False,True
24.0,3.6,8.733,0.0,12.333,2023,418,0,False,False,False,False,True
0.0,5.0,9.25,0.0,14.25,2022,122,88,True,False,False,False,False
0.0,3.2,7.9,0.0,11.1,2023,339,46,False,False,True,False,False
0.0,5.2,8.55,0.0,13.75,2022,299,88,False,False,False,False,True
0.0,5.2,8.7,0.1,13.8,2022,299,88,False,False,False,True,False
0.0,5.0,8.2,0.3,12.9,2022,299,88,True,False,False,False,False
6.0,5.6,8.866,0.0,14.466,2023,299,88,False,False,False,False,True
6.0,5.0,8.733,0.1,13.633,2023,299,88,False,False,False,False,True
1.0,5.2,8.833,0.0,14.033,2023,299,88,False,False,False,True,False
2.0,5.2,8.866,0.0,14.066,2023,299,88,False,False,False,False,True
1.0,5.0,8.933,0.0,13.933,2023,299,88,False,False,False,True,False
2.0,5.0,8.966,0.0,13.966,2023,299,88,False,False,False,False,True
0.0,5.6,9.05,0.0,14.65,2023,299,88,True,False,False,False,False
0.0,5.6,9.05,0.0,14.65,2023,299,88,False,False,False,False,True
0.0,5.6,8.95,0.0,14.55,2023,299,88,False,False,False,True,False
0.0,5.2,8.8,0.0,14.0,2023,299,88,True,False,False,False,False
1.0,5.2,9.033,0.0,14.233,2023,299,88,False,False,False,True,False
1.0,5.2,9.0,0.0,14.2,2023,299,88,False,False,False,False,True
1.0,5.0,8.933,0.0,13.933,2023,299,88,False,False,False,True,False
1.0,5.0,9.05,0.1,13.95,2023,299,88,False,False,False,False,True
0.0,5.2,8.6,0.0,13.8,2023,298,88,False,True,False,False,False
0.0,5.2,8.533,0.0,13.733,2023,298,88,False,False,True,False,False
46.0,3.4,8.55,0.0,11.95,2022,195,30,False,False,False,False,True
31.0,3.4,8.75,0.1,12.05,2023,195,30,False,False,False,False,True
59.0,3.2,8.35,0.0,11.55,2022,397,30,False,False,False,False,True
20.0,4.4,8.1,0.0,12.5,2023,54,16,False,False,False,False,True
17.0,4.2,7.85,0.3,11.75,2023,529,16,True,False,False,False,False
17.0,4.2,8.5,0.0,12.7,2023,529,16,False,False,False,False,True
0.0,4.4,7.9,0.0,12.3,2023,55,16,False,False,True,False,False
0.0,3.2,7.767,0.3,10.667,2023,530,16,False,False,True,False,False
76.0,3.8,8.7,0.0,12.5,2023,440,61,False,False,False,False,True
135.0,3.4,8.333,0.0,11.733,2022,331,62,False,False,False,False,True
7.0,3.6,8.9,0.0,12.5,2022,332,62,False,False,False,True,False
7.0,3.6,8.866,0.0,12.466,2022,332,62,False,False,False,False,True
7.0,3.6,8.666,0.0,12.266,2022,332,62,False,False,False,True,False
7.0,3.6,8.666,0.3,11.966,2022,332,62,False,False,False,False,True
9.0,3.6,8.733,0.0,12.333,2022,332,62,False,False,False,False,True
9.0,2.0,8.4,0.0,10.4,2022,332,62,False,False,False,False,True
95.0,4.2,8.4,0.0,12.6,2022,117,72,False,False,False,False,True
78.0,4.2,8.866,0.0,13.066,2023,117,72,False,False,False,False,True
9.0,4.2,8.65,0.0,12.85,2022,117,72,True,False,False,False,False
33.0,4.2,8.55,0.1,12.65,2022,3,30,False,False,False,False,True
33.0,3.6,8.7,0.0,12.3,2022,3,30,False,False,False,False,True
7.0,4.2,8.75,0.0,12.95,2023,3,30,False,False,False,True,False
7.0,4.2,8.850000000000001,0.0,13.05,2023,3,30,False,False,False,False,True
7.0,3.8,8.75,0.0,12.55,2023,3,30,False,False,False,True,False
7.0,3.8,8.7,0.0,12.5,2023,3,30,False,False,False,False,True
2.0,4.6,8.7,0.0,13.3,2022,206,30,False,False,False,True,False
13.0,4.6,8.75,0.3,13.05,2022,206,30,False,False,False,False,True
2.0,3.8,8.85,0.0,12.65,2022,206,30,False,False,False,True,False
13.0,3.8,8.8,0.0,12.6,2022,206,30,False,False,False,False,True
2.0,4.6,8.85,0.0,13.45,2023,206,30,False,False,False,True,False
1.0,4.6,8.9,0.0,13.5,2023,206,30,False,False,False,False,True
2.0,3.8,8.7,0.0,12.5,2023,206,30,False,False,False,True,False
1.0,3.8,8.899999999999999,0.0,12.7,2023,206,30,False,False,False,False,True
0.0,4.6,9.05,0.0,13.65,2022,326,88,False,False,False,False,True
0.0,4.6,8.9,0.1,13.4,2022,326,88,False,False,False,True,False
0.0,4.6,9.0,0.0,13.6,2022,326,88,True,False,False,False,False
0.0,4.6,9.0,0.0,13.6,2023,326,88,True,False,False,False,False
13.0,3.6,8.55,0.0,12.15,2023,513,26,True,False,False,False,False
24.0,3.6,8.6,0.0,12.2,2023,513,26,False,False,False,False,True
0.0,3.2,8.167,0.0,11.367,2023,512,26,False,False,True,False,False
19.0,4.4,7.133,0.1,11.433,2023,612,83,False,False,False,False,True
19.0,3.2,8.366,0.0,11.566,2023,612,83,False,False,False,False,True
57.0,4.2,8.8,0.0,13.0,2022,221,60,False,False,False,False,True
123.0,4.6,7.6,0.1,12.1,2022,161,56,False,False,False,False,True
24.0,4.6,7.6,0.1,12.1,2022,161,56,False,False,False,False,True
24.0,4.4,8.533,0.0,12.933,2022,161,56,False,False,False,False,True
37.0,3.2,8.45,0.0,11.65,2023,256,30,False,False,False,False,True
29.0,4.2,8.6,0.1,12.7,2022,200,30,False,False,False,False,True
29.0,3.8,8.4,0.0,12.2,2022,200,30,False,False,False,False,True
15.0,3.8,8.666,0.0,12.466,2023,491,78,False,False,False,False,True
15.0,3.8,8.566,0.3,12.066,2023,491,78,False,False,False,False,True
95.0,3.6,8.766,0.3,12.066,2023,491,78,False,False,False,False,True
14.0,3.6,8.766,0.3,12.066,2023,491,78,False,False,False,False,True
14.0,3.8,8.5,0.0,12.3,2023,491,78,False,False,False,False,True
13.0,3.8,7.6,0.3,11.099999999999998,2023,491,78,False,False,False,False,True
13.0,3.8,8.5,0.0,12.3,2023,491,78,False,False,False,False,True
0.0,3.8,8.2,0.0,12.0,2023,224,23,False,False,True,False,False
25.0,3.8,8.5,0.0,12.3,2023,229,34,False,False,False,False,True
10.0,4.2,8.7,0.0,12.9,2023,268,86,True,False,False,False,False
24.0,4.2,8.6,0.3,12.5,2023,268,86,False,False,False,False,True
14.0,4.2,8.6,0.0,12.8,2023,268,86,False,False,False,False,True
14.0,3.4,8.566,0.0,11.966,2023,268,86,False,False,False,False,True
0.0,5.0,9.2,0.0,14.2,2022,97,48,False,True,False,False,False
14.0,5.0,9.0,0.0,14.0,2022,97,48,False,False,False,False,True
2.0,5.0,8.766,0.0,13.766,2023,97,48,True,False,False,False,False
2.0,5.0,8.833,0.0,13.833,2023,97,48,False,False,False,True,False
1.0,5.0,9.066,0.0,14.066,2023,97,48,False,False,False,False,True
2.0,5.0,9.066,0.0,14.066,2023,97,48,False,False,False,False,True
2.0,4.4,8.633,0.0,13.033,2023,97,48,False,False,False,True,False
2.0,4.4,8.9,0.0,13.3,2023,97,48,False,False,False,False,True
