Name,Country,Date,Gender,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Lobar AMRILLAEVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,30.0,3.6,6.033,0.0,9.633,9.633000000000001
Lobar AMRILLAEVA,UZB,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,37.0,4.3,6.166,0.0,10.466,10.466000000000001
Lobar AMRILLAEVA,UZB,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,12.0,4.8,7.933,0.0,12.733,12.733
Lobar AMRILLAEVA,UZB,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,32.0,4.3,6.166,0.0,10.466,10.466000000000001
Lobar AMRILLAEVA,UZB,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,17.0,4.9,7.2,0.0,12.1,12.100000000000001
Lobar AMRILLAEVA,UZB,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,21.0,4.9,7.166,0.1,11.966,11.966000000000001
Lobar AMRILLAEVA,UZB,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,28.0,3.6,6.3,0.0,9.9,9.9
Lobar AMRILLAEVA,UZB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,26.0,4.9,5.433,0.1,10.233,10.233
Lobar AMRILLAEVA,UZB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,18.0,4.6,6.333,0.0,10.933,10.933
Lobar AMRILLAEVA,UZB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,16.0,4.3,6.133,0.0,10.433,10.433
Lobar AMRILLAEVA,UZB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,9.0,3.8,8.566,0.0,12.366,12.366
Lobar AMRILLAEVA,UZB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT2,9.0,3.4,8.733,0.0,12.133,12.133000000000001
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,19.0,5.2,6.7,0.0,11.9,11.9
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,9.0,5.1,6.933,0.0,12.033,12.033
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,12.0,5.1,7.566,0.1,12.566,12.566
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,14.0,5.0,6.4,0.3,11.1,11.1
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",UB,1.0,6.1,8.166,0.0,14.266,14.266
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,3.0,6.0,7.933,0.0,13.933,13.933
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,2.0,6.1,7.533,0.0,13.633,13.633
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,1.0,5.6,8.2,0.3,13.5,13.499999999999998
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT1,1.0,5.0,9.033,0.1,13.933,13.933
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT1,1.0,5.6,8.366,0.1,13.866,13.866
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT2,1.0,5.6,8.666,0.1,14.166,14.166
Changok AN,PRK,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT2,1.0,5.0,8.9,0.1,13.8,13.8
Yeonjeong AN,KOR,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,13.0,4.8,7.4,0.0,12.2,12.2
Yeonjeong AN,KOR,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,7.0,4.9,7.633,0.0,12.533,12.533000000000001
Yeonjeong AN,KOR,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,15.0,5.2,7.2,0.0,12.4,12.4
Yeonjeong AN,KOR,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,8.0,5.2,6.933,0.0,12.133,12.133
Yeonjeong AN,KOR,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,19.0,4.3,7.033,0.0,11.333,11.333
Yeonjeong AN,KOR,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,6.0,4.2,7.366,0.0,11.566,11.565999999999999
Yeonjeong AN,KOR,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,6.0,4.2,8.533,0.0,12.733,12.733
Anastasija ANANJEVA,LAT,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,22.0,4.1,3.95,0.0,8.05,8.05
Anastasija ANANJEVA,LAT,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",FX,7.0,4.4,7.45,0.0,11.85,11.850000000000001
Anastasija ANANJEVA,LAT,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,8.0,4.1,7.55,0.0,11.65,11.649999999999999
Anastasija ANANJEVA,LAT,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT1,8.0,3.8,8.25,0.0,12.05,12.05
Anastasija ANANJEVA,LAT,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT1,8.0,3.6,8.2,0.1,11.7,11.7
Anastasija ANANJEVA,LAT,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT2,8.0,3.4,8.6,0.0,12.0,12.0
Anastasija ANANJEVA,LAT,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT2,8.0,3.4,8.4,0.0,11.8,11.8
Anastasija ANANJEVA,LAT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,117.0,4.7,3.533,0.0,8.233,8.233
Anastasija ANANJEVA,LAT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,101.0,4.4,6.4,0.0,10.8,10.8
Anastasija ANANJEVA,LAT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,111.0,2.7,5.933,0.0,8.633,8.633
Anastasija ANANJEVA,LAT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,87.0,3.8,8.266,0.0,12.066,12.065999999999999
Anastasija ANANJEVA,LAT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,24.0,3.8,8.266,0.0,12.066,12.065999999999999
Anastasija ANANJEVA,LAT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT2,24.0,3.4,8.5,0.0,11.9,11.9
Anastasija ANANJEVA,LAT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,151.0,4.5,4.966,0.0,9.466,9.466000000000001
Anastasija ANANJEVA,LAT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,145.0,4.4,6.166,0.0,10.566,10.566
Anastasija ANANJEVA,LAT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,148.0,3.4,6.066,0.0,9.466,9.466
Anastasija ANANJEVA,LAT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,128.0,3.8,8.633,0.0,12.433,12.433
Anastasija ANANJEVA,LAT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,29.0,3.8,8.633,0.0,12.433,12.433
Anastasija ANANJEVA,LAT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,29.0,3.4,8.633,0.0,12.033,12.033
Anastasija ANANJEVA,LAT,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,72.0,4.6,6.1,0.0,10.7,10.7
Anastasija ANANJEVA,LAT,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,64.0,4.3,7.5,0.0,11.8,11.8
Anastasija ANANJEVA,LAT,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,103.0,3.4,6.7,0.0,10.1,10.1
Anastasija ANANJEVA,LAT,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,93.0,3.8,8.633,0.3,12.133,12.133
Anastasija ANANJEVA,LAT,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,15.0,3.8,8.633,0.3,12.133,12.133
Anastasija ANANJEVA,LAT,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT2,15.0,3.4,8.433,0.0,11.833,11.833
Caleigh ANDERS,RSA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,120.0,4.6,6.6,0.0,11.2,11.2
Caleigh ANDERS,RSA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,61.0,4.7,7.8,0.0,12.5,12.5
Caleigh ANDERS,RSA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,71.0,5.1,7.4,0.0,12.5,12.5
Caleigh ANDERS,RSA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,85.0,4.2,8.8,0.0,13.0,13.0
Caleigh ANDERS,RSA,2023-06-04,w,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",UB,5.0,4.7,7.1,0.0,11.8,11.8
Caleigh ANDERS,RSA,2023-06-04,w,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,5.0,4.7,7.167,0.0,11.867,11.867
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,3.0,6.0,7.533,0.0,13.533,13.533000000000001
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,8.0,6.0,6.733,0.0,12.733,12.733
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,8.0,5.8,7.6,0.0,13.4,13.399999999999999
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,0.0,5.8,7.033,0.0,12.833,12.833
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,2.0,6.1,8.3,0.0,14.4,14.4
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,3.0,5.9,7.833,0.0,13.733,13.733
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,2.0,6.1,8.1,0.0,14.2,14.2
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,0.0,5.9,8.166,0.0,14.066,14.066
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,5.0,6.2,7.6,0.0,13.8,13.8
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,8.0,5.7,7.1,0.0,12.8,12.8
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,3.0,6.1,8.566,0.0,14.666,14.666
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,0.0,6.2,8.433,0.0,14.633,14.633
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,1.0,5.6,9.566,0.0,15.166,15.166
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,0.0,5.6,9.566,0.0,15.166,15.166
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,1.0,5.6,9.466,0.0,15.066,15.065999999999999
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,12.0,5.6,9.466,0.0,15.066,15.065999999999999
Rebeca ANDRADE,BRA,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,12.0,3.0,8.466,0.0,11.466,11.466
Rebeca ANDRADE,BRA,,w,2022 Paris World Challenge Cup,qual,"Paris, France",UB,1.0,6.2,8.4,0.0,14.6,14.600000000000001
Rebeca ANDRADE,BRA,,w,2022 Paris World Challenge Cup,final,"Paris, France",UB,2.0,6.1,8.55,0.0,14.65,14.65
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,10.0,5.8,7.7,0.0,13.5,13.5
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",BB,3.0,6.0,8.3,0.0,14.3,14.3
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,9.0,5.9,7.9,0.0,13.8,13.8
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,0.0,5.7,7.533,0.1,13.133,13.133000000000001
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,2.0,6.2,8.166,0.3,14.066,14.065999999999999
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",FX,2.0,6.1,8.4,0.0,14.5,14.5
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,3.0,6.1,7.933,0.0,14.033,14.033
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,0.0,6.1,8.566,0.0,14.666,14.666
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,5.0,6.1,8.4,0.0,14.5,14.5
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,15.0,6.2,7.666,0.0,13.866,13.866
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,0.0,6.2,8.2,0.0,14.4,14.399999999999999
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,2.0,5.6,9.2,0.1,14.7,14.7
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,0.0,5.6,9.3,0.0,14.9,14.9
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT1,1.0,5.6,9.4,0.0,15.0,15.0
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,2.0,5.6,9.3,0.0,14.9,14.9
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT2,1.0,5.0,9.5,0.0,14.5,14.5
Rebeca ANDRADE,BRA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,2.0,5.0,9.366,0.0,14.366,14.366
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",BB,1.0,6.1,8.066,0.0,14.166,14.166
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,2.0,5.8,7.766,0.0,13.566,13.565999999999999
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",UB,2.0,6.1,8.233,0.0,14.333,14.333
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,2.0,6.1,8.2,0.0,14.3,14.299999999999999
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT1,1.0,5.6,9.733,0.0,15.333,15.333
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,1.0,5.6,9.5,0.0,15.1,15.1
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT2,1.0,5.0,9.633,0.0,14.633,14.633
Rebeca ANDRADE,BRA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT2,1.0,5.0,9.533,0.0,14.533,14.533
Angela ANDREOLI,ITA,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,21.0,6.1,6.566,0.0,12.666,12.666
Angela ANDREOLI,ITA,2022-08-14,w,2022 Senior European Championships,final,"Munich, Germany",FX,3.0,5.8,8.066,0.0,13.866,13.866
Angela ANDREOLI,ITA,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,3.0,5.6,8.033,0.0,13.633,13.633
Angela ANDREOLI,ITA,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,26.0,4.6,8.533,0.0,13.133,13.133
Angela ANDREOLI,ITA,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,13.0,4.6,8.533,0.0,13.133,13.133
Angela ANDREOLI,ITA,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT2,13.0,4.0,8.633,0.0,12.633,12.633
Angela ANDREOLI,ITA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,24.0,5.3,7.9,0.0,13.2,13.2
Angela ANDREOLI,ITA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,0.0,5.2,7.833,0.0,13.033,13.033000000000001
Angela ANDREOLI,ITA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,61.0,5.5,7.166,0.0,12.666,12.666
Angela ANDREOLI,ITA,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,11.0,5.5,7.5,0.0,13.0,13.0
Angela ANDREOLI,ITA,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,43.0,4.6,8.733,0.3,13.033,13.033
Angela ANDREOLI,ITA,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,10.0,4.6,8.733,0.3,13.033,13.033
Angela ANDREOLI,ITA,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT2,10.0,3.8,8.466,0.0,12.266,12.265999999999998
Leigh ANNE ELLIOTT,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,33.0,4.3,5.4,0.0,9.7,9.7
Leigh ANNE ELLIOTT,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,26.0,4.5,4.5,0.0,9.0,9.0
Leigh ANNE ELLIOTT,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,23.0,4.9,7.35,0.0,12.25,12.25
Leigh ANNE ELLIOTT,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,0.0,4.2,8.65,0.0,12.85,12.850000000000001
Minea Aino Maija ANTILA,FIN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",BB,25.0,4.4,6.933,0.0,11.333,11.333
Minea Aino Maija ANTILA,FIN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",UB,35.0,2.4,7.9,0.0,10.3,10.3
Minea Aino Maija ANTILA,FIN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",VT1,26.0,3.6,8.633,0.0,12.233,12.232999999999999
Misella ANTILA,FIN,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,25.0,4.3,7.366,0.0,11.666,11.666
Misella ANTILA,FIN,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,27.0,4.3,6.3,0.1,10.5,10.5
Misella ANTILA,FIN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",BB,26.0,4.2,7.066,0.0,11.266,11.266
Misella ANTILA,FIN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",FX,41.0,4.6,6.266,0.3,10.566,10.565999999999999
Misella ANTILA,FIN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",UB,41.0,4.2,5.733,0.5,9.433,9.433
Misella ANTILA,FIN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",VT1,37.0,3.2,8.666,0.0,11.866,11.866
Ariana Paola ARANIBAR RODRIGUEZ,BOL,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,0.0,3.7,4.7,0.0,8.4,8.4
Ariana Paola ARANIBAR RODRIGUEZ,BOL,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,0.0,3.2,6.533,0.0,9.733,9.733
Ariana Paola ARANIBAR RODRIGUEZ,BOL,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,0.0,1.0,6.233,4.0,3.233,3.2329999999999997
Ariana Paola ARANIBAR RODRIGUEZ,BOL,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,0.0,3.2,7.8,0.0,11.0,11.0
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,final,"Liverpool, England",BB,8.0,5.2,5.1,0.0,10.3,10.3
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,5.0,5.2,7.3,0.0,12.5,12.5
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,final,"Liverpool, England",FX,5.0,4.7,8.2,0.0,12.9,12.899999999999999
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,7.0,4.7,7.95,0.0,12.65,12.65
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,19.0,4.6,7.05,0.0,11.65,11.649999999999999
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,final,"Liverpool, England",VT1,6.0,5.0,7.65,0.3,12.35,12.35
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,3.0,5.0,8.85,0.0,13.85,13.85
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,final,"Liverpool, England",VT2,6.0,4.4,8.45,0.0,12.85,12.85
Shannon ARCHER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,3.0,4.4,8.5,0.0,12.9,12.9
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,3.0,5.2,7.5,0.0,12.7,12.7
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,16.0,5.3,6.65,0.0,11.95,11.95
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,13.0,4.6,6.9,0.0,11.5,11.5
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,15.0,4.5,7.9,0.0,12.4,12.4
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,12.0,5.0,6.4,0.0,11.4,11.4
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",UB,8.0,4.8,7.566,0.0,12.366,12.366
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,11.0,4.8,7.45,0.0,12.25,12.25
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,3.0,5.0,8.7,0.0,13.7,13.7
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT2,3.0,4.4,8.5,0.0,12.9,12.9
Shannon ARCHER,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,1.0,4.4,8.7,0.0,13.1,13.1
Dildora ARIPOVA,UZB,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,135.0,4.6,5.333,0.0,9.933,9.933
Dildora ARIPOVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,15.0,4.4,7.533,0.0,11.933,11.933
Dildora ARIPOVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,4.0,5.0,8.2,0.0,13.2,13.2
Dildora ARIPOVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,12.0,4.9,7.767,0.1,12.567,12.567000000000002
Dildora ARIPOVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,23.0,4.6,6.467,0.0,11.067,11.067
Dildora ARIPOVA,UZB,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,15.0,4.8,7.333,0.0,12.133,12.133
Dildora ARIPOVA,UZB,2022-04-03,w,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,3.0,4.9,7.966,0.0,12.866,12.866
Dildora ARIPOVA,UZB,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,3.0,4.9,7.733,0.0,12.633,12.633
Dildora ARIPOVA,UZB,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,13.0,4.6,7.566,0.0,12.166,12.166
