Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_AAqual,round_TeamFinal,round_TeamQual,round_final,round_qual
0.0,5.4,8.85,0.3,13.95,2023,648,93,False,False,False,False,False,True
0.0,5.4,9.5,0.0,14.9,2023,648,93,False,False,False,False,True,False
7.0,5.6,9.0,0.1,14.5,2022,243,77,True,False,False,False,False,False
4.0,5.6,9.066,0.0,14.666,2022,243,77,False,False,False,False,True,False
2.0,5.6,9.2,0.0,14.8,2022,243,77,False,False,False,False,False,True
3.0,5.6,9.2,0.0,14.8,2022,243,77,False,False,False,False,False,True
4.0,5.6,8.8,0.0,14.4,2022,243,77,False,False,False,False,True,False
3.0,5.6,8.866,0.0,14.466,2022,243,77,False,False,False,False,False,True
5.0,5.6,8.9,0.0,14.5,2023,243,77,False,False,False,False,True,False
2.0,5.6,8.9,0.0,14.5,2023,243,77,False,False,False,False,False,True
5.0,5.2,9.15,0.0,14.35,2023,243,77,False,False,False,False,True,False
2.0,5.2,8.8,0.0,14.0,2023,243,77,False,False,False,False,False,True
1.0,5.6,9.15,0.0,14.75,2022,243,77,False,False,False,False,True,False
1.0,5.6,9.15,0.0,14.75,2022,243,77,False,False,False,False,False,True
1.0,5.6,9.1,0.0,14.7,2022,243,77,False,False,False,False,True,False
1.0,5.6,9.1,0.1,14.6,2022,243,77,False,False,False,False,False,True
5.0,5.6,9.066,0.1,14.566,2022,243,77,False,False,False,False,True,False
4.0,5.6,9.233,0.0,14.833,2022,243,77,False,False,False,False,False,True
3.0,5.6,9.233,0.0,14.833,2022,243,77,False,False,False,False,False,True
5.0,5.6,8.766,0.3,14.066,2022,243,77,False,False,False,False,True,False
3.0,5.6,9.033,0.0,14.633,2022,243,77,False,False,False,False,False,True
1.0,5.6,9.25,0.0,14.85,2022,243,77,False,False,False,False,False,True
1.0,5.6,9.05,0.0,14.65,2022,243,77,False,False,False,False,True,False
1.0,5.2,8.95,0.0,14.15,2022,243,77,False,False,False,False,True,False
1.0,5.2,8.95,0.0,14.15,2022,243,77,False,False,False,False,False,True
8.0,5.6,7.966,0.3,13.266,2023,243,77,False,False,False,False,True,False
4.0,5.6,9.066,0.0,14.666,2023,243,77,False,False,False,False,False,True
8.0,5.6,7.933,0.3,13.233,2023,243,77,False,False,False,False,True,False
4.0,5.6,9.133,0.0,14.733,2023,243,77,False,False,False,False,False,True
24.0,4.4,7.566,0.0,11.966,2023,243,77,True,False,False,False,False,False
4.0,5.6,8.733,0.0,14.333,2023,243,77,False,False,False,False,True,False
5.0,5.6,9.1,0.1,14.6,2023,243,77,False,False,False,False,False,True
4.0,5.6,9.1,0.1,14.6,2023,243,77,False,False,False,False,False,True
4.0,5.6,8.966,0.0,14.566,2023,243,77,False,False,False,False,True,False
4.0,5.6,9.2,0.0,14.8,2023,243,77,False,False,False,False,False,True
102.0,5.2,8.533,0.3,13.433,2022,580,77,False,False,False,False,False,True
8.0,5.2,8.8,0.3,13.7,2023,580,77,False,False,False,False,True,False
9.0,5.2,8.75,0.0,13.95,2023,580,77,False,False,False,False,False,True
9.0,5.2,7.85,0.0,13.05,2023,580,77,False,False,False,False,False,True
8.0,5.2,8.5,0.0,13.7,2023,580,77,False,False,False,False,True,False
49.0,5.2,9.066,0.3,13.966,2022,580,77,False,False,False,False,False,True
66.0,5.2,8.966,0.1,14.066,2023,580,77,False,False,False,False,False,True
40.0,5.2,8.833,0.0,14.033,2023,580,77,False,False,False,False,False,True
114.0,5.2,7.833,0.0,13.033,2022,363,17,False,False,False,False,False,True
9.0,5.2,9.2,0.0,14.4,2022,364,17,True,False,False,False,False,False
36.0,5.2,9.033,0.0,14.233,2022,259,74,False,False,False,False,False,True
40.0,5.2,8.966,0.1,14.066,2022,259,74,False,False,False,False,False,True
54.0,4.8,9.033,0.0,13.833,2023,259,74,False,False,False,False,False,True
39.0,4.4,8.6,0.3,12.7,2023,316,30,False,False,False,False,False,True
39.0,2.8,7.533,0.1,10.233,2023,316,30,False,False,False,False,False,True
54.0,4.4,7.5,0.3,11.6,2023,316,30,False,False,False,False,False,True
23.0,5.2,8.866,0.1,13.966,2023,143,30,False,False,False,False,False,True
23.0,4.0,9.033,0.0,13.033,2023,143,30,False,False,False,False,False,True
115.0,5.2,8.033,0.3,12.933,2023,143,30,False,False,False,False,False,True
30.0,4.0,8.85,0.1,12.75,2022,422,33,False,False,False,False,False,True
0.0,4.8,9.1,0.1,13.8,2022,262,79,False,True,False,False,False,False
60.0,4.8,9.3,0.0,14.1,2023,391,32,False,False,False,False,False,True
13.0,5.6,8.733,0.1,14.233,2022,423,49,True,False,False,False,False,False
0.0,5.6,8.933,0.0,14.533,2022,423,49,False,False,True,False,False,False
33.0,5.6,8.7,0.0,14.3,2022,423,49,False,False,False,False,False,True
19.0,5.6,8.966,0.1,14.466,2022,423,49,False,False,False,False,False,True
7.0,5.6,8.9,0.0,14.5,2022,423,49,False,False,True,False,False,False
0.0,5.6,8.8,0.0,14.4,2023,423,49,False,False,True,False,False,False
12.0,5.6,8.966,0.0,14.566,2023,423,49,False,False,False,False,False,True
11.0,5.2,8.9,0.0,14.1,2023,423,49,True,False,False,False,False,False
10.0,5.2,9.266,0.0,14.466,2023,423,49,False,False,False,False,False,True
26.0,5.2,7.95,0.1,13.05,2022,356,33,False,False,False,False,False,True
19.0,4.8,9.1,0.0,13.9,2023,356,33,False,False,False,False,False,True
0.0,5.2,7.95,0.0,13.15,2022,356,97,False,True,False,False,False,False
11.0,5.2,8.45,0.0,13.65,2022,356,97,False,False,False,False,False,True
23.0,5.2,8.566,0.1,13.666,2022,346,30,False,False,False,False,False,True
23.0,4.0,9.133,0.0,13.133,2022,346,30,False,False,False,False,False,True
28.0,5.2,8.0,0.3,12.9,2022,387,33,False,False,False,False,False,True
28.0,4.0,9.3,0.0,13.3,2022,387,33,False,False,False,False,False,True
131.0,4.8,7.733,0.3,12.233,2022,478,21,False,False,False,False,False,True
53.0,4.8,9.1,0.0,13.9,2022,478,21,False,False,False,False,False,True
108.0,4.8,8.866,0.1,13.566,2023,478,21,False,False,False,False,False,True
53.0,4.8,9.066,0.0,13.866,2023,478,21,False,False,False,False,False,True
83.0,5.2,8.533,0.1,13.633,2022,260,58,False,False,False,False,False,True
25.0,5.2,7.766,0.1,12.866,2022,260,58,False,False,False,False,False,True
25.0,1.6,8.933,2.0,8.533,2022,260,58,False,False,False,False,False,True
87.0,5.2,7.966,0.1,13.066,2022,260,58,False,False,False,False,False,True
15.0,5.2,8.0,0.1,13.1,2022,260,58,False,False,False,False,False,True
15.0,4.4,9.2,0.0,13.6,2022,260,58,False,False,False,False,False,True
118.0,5.2,8.3,0.1,13.4,2023,260,58,False,False,False,False,False,True
75.0,5.2,8.5,0.0,13.7,2023,260,58,False,False,False,False,False,True
19.0,6.0,7.733,0.3,13.433,2023,720,16,False,False,False,False,False,True
19.0,5.2,8.733,0.0,13.933,2023,720,16,False,False,False,False,False,True
3.0,5.6,9.133,0.0,14.733,2022,500,92,False,False,False,False,False,True
1.0,5.6,9.433,0.0,15.033,2022,500,92,False,False,False,False,True,False
3.0,5.6,8.966,0.0,14.566,2022,500,92,False,False,False,False,False,True
1.0,5.6,9.4,0.0,15.0,2022,500,92,False,False,False,False,True,False
2.0,5.6,9.133,0.0,14.733,2022,500,92,False,False,False,False,True,False
1.0,5.6,9.2,0.0,14.8,2022,500,92,False,False,False,False,False,True
2.0,5.6,9.366,0.0,14.966,2022,500,92,False,False,False,False,True,False
1.0,5.6,9.233,0.0,14.833,2022,500,92,False,False,False,False,False,True
2.0,5.6,8.8,0.0,14.4,2022,500,92,False,False,False,False,True,False
1.0,5.6,9.333,0.0,14.933,2022,500,92,False,False,False,False,False,True
2.0,5.6,9.2,0.0,14.8,2022,500,92,False,False,False,False,True,False
1.0,5.6,9.066,0.1,14.566,2022,500,92,False,False,False,False,False,True
2.0,5.6,9.266,0.0,14.866,2022,500,92,False,False,False,False,True,False
2.0,5.6,9.333,0.0,14.933,2022,500,92,False,False,False,False,False,True
2.0,5.6,9.3,0.1,14.8,2022,500,92,False,False,False,False,True,False
2.0,5.6,9.3,0.0,14.9,2022,500,92,False,False,False,False,False,True
3.0,5.6,9.233,0.0,14.833,2023,500,92,False,False,False,False,True,False
2.0,5.6,9.366,0.0,14.966,2023,500,92,False,False,False,False,False,True
3.0,5.6,9.366,0.0,14.966,2023,500,92,False,False,False,False,False,True
3.0,5.6,9.2,0.1,14.7,2023,500,92,False,False,False,False,True,False
3.0,5.6,8.9,0.0,14.5,2023,500,92,False,False,False,False,False,True
2.0,5.6,9.166,0.0,14.766,2023,500,92,False,False,False,False,True,False
2.0,5.6,9.166,0.0,14.766,2023,500,92,False,False,False,False,False,True
2.0,5.6,9.233,0.0,14.833,2023,500,92,False,False,False,False,True,False
2.0,5.6,9.266,0.0,14.866,2023,500,92,False,False,False,False,False,True
1.0,5.6,9.266,0.0,14.866,2023,500,92,False,False,False,False,True,False
8.0,5.6,8.933,0.0,14.533,2023,500,92,False,False,False,False,False,True
1.0,5.6,8.933,0.0,14.533,2023,500,92,False,False,False,False,False,True
1.0,5.6,9.3,0.0,14.9,2023,500,92,False,False,False,False,True,False
1.0,5.6,9.266,0.0,14.866,2023,500,92,False,False,False,False,False,True
24.0,5.2,8.566,0.1,13.666,2023,389,53,True,False,False,False,False,False
36.0,5.2,9.133,0.0,14.333,2023,389,53,False,False,False,False,False,True
20.0,5.2,8.9,0.0,14.1,2023,632,93,True,False,False,False,False,False
0.0,4.8,9.067,0.0,13.867,2023,293,26,False,False,False,True,False,False
58.0,4.0,9.333,0.0,13.333,2023,589,3,False,False,False,False,False,True
0.0,5.2,9.1,0.0,14.3,2022,649,93,False,False,False,False,False,True
0.0,5.2,9.2,0.0,14.4,2022,649,93,False,False,False,False,True,False
9.0,5.2,9.05,0.0,14.25,2023,649,93,True,False,False,False,False,False
0.0,5.2,8.9,0.1,14.0,2023,649,93,False,False,False,False,False,True
0.0,5.2,8.35,0.1,13.45,2023,649,93,False,False,False,False,True,False
0.0,5.2,9.05,0.0,14.25,2023,649,93,True,False,False,False,False,False
0.0,5.2,9.133,0.0,14.333,2023,650,93,False,False,True,False,False,False
10.0,5.2,9.266,0.0,14.466,2023,650,93,False,False,False,False,False,True
0.0,5.2,7.8,0.0,13.0,2023,37,49,False,False,False,False,False,True
82.0,5.2,8.0,0.0,13.2,2022,37,49,False,False,False,False,False,True
25.0,4.0,9.2,0.0,13.2,2023,594,33,False,False,False,False,False,True
116.0,4.8,8.966,0.3,13.466,2023,717,12,False,False,False,False,False,True
0.0,4.8,8.35,0.1,13.05,2023,90,93,False,False,False,False,False,True
0.0,4.8,8.45,0.0,13.25,2023,90,93,False,False,False,False,True,False
0.0,4.8,8.85,0.0,13.65,2022,63,93,False,False,False,False,False,True
0.0,4.8,9.1,0.1,13.8,2022,63,93,False,False,False,False,True,False
53.0,4.8,8.6,0.1,13.3,2023,63,93,True,False,False,False,False,False
6.0,5.2,8.65,0.0,13.85,2023,691,24,False,False,False,False,False,True
8.0,5.2,8.65,0.0,13.85,2023,691,24,False,False,False,False,False,True
8.0,4.8,7.7,0.1,12.4,2023,691,24,False,False,False,False,False,True
6.0,4.8,9.0,0.0,13.8,2022,359,97,True,False,False,False,False,False
0.0,4.8,8.9,0.1,13.6,2022,359,97,False,True,False,False,False,False
31.0,4.8,8.05,0.3,12.55,2022,191,33,False,False,False,False,False,True
0.0,5.6,7.7,0.3,13.0,2022,462,93,False,False,False,False,False,True
0.0,5.2,7.8,0.3,12.7,2022,462,93,False,False,False,False,True,False
4.0,5.6,8.35,0.1,13.85,2023,462,93,True,False,False,False,False,False
13.0,5.2,9.0,0.0,14.2,2022,462,93,True,False,False,False,False,False
42.0,5.2,8.7,0.3,13.6,2023,462,93,True,False,False,False,False,False
0.0,5.2,7.35,0.3,12.25,2023,462,93,True,False,False,False,False,False
14.0,4.8,8.85,0.0,13.65,2023,330,18,False,False,False,False,False,True
11.0,4.8,8.85,0.0,13.65,2023,330,18,False,False,False,False,False,True
0.0,4.8,8.767,0.0,13.567,2023,329,18,False,False,False,True,False,False
16.0,5.2,9.3,0.0,14.5,2023,545,10,False,False,False,False,False,True
23.0,5.2,8.6,0.1,13.7,2023,573,12,True,False,False,False,False,False
0.0,5.2,9.2,0.0,14.4,2023,573,12,False,False,True,False,False,False
47.0,5.2,9.033,0.0,14.233,2023,573,12,False,False,False,False,False,True
7.0,5.2,9.1,0.0,14.3,2022,207,33,False,False,False,False,False,True
13.0,4.8,7.7,0.1,12.4,2023,562,15,False,False,False,False,False,True
13.0,4.8,9.0,0.0,13.8,2023,562,15,False,False,False,False,False,True
103.0,4.4,8.7,0.0,13.1,2023,392,64,False,False,False,False,False,True
106.0,4.4,8.933,0.0,13.333,2022,173,46,False,False,False,False,False,True
11.0,5.2,9.4,0.0,14.6,2023,173,46,False,False,False,False,False,True
11.0,4.8,8.95,0.1,13.65,2023,173,46,False,False,False,False,False,True
16.0,5.2,9.266,0.0,14.466,2022,173,46,False,False,False,False,False,True
14.0,5.2,9.266,0.0,14.466,2022,173,46,False,False,False,False,False,True
14.0,4.8,9.066,0.0,13.866,2022,173,46,False,False,False,False,False,True
131.0,5.4,7.766,0.1,13.066,2023,173,46,False,False,False,False,False,True
26.0,5.4,7.766,0.1,13.066,2023,173,46,False,False,False,False,False,True
26.0,5.2,8.566,0.1,13.666,2023,173,46,False,False,False,False,False,True
9.0,5.2,9.266,0.0,14.466,2023,173,46,False,False,False,False,False,True
9.0,4.8,9.066,0.0,13.866,2023,173,46,False,False,False,False,False,True
4.0,5.2,9.3,0.0,14.5,2023,173,46,False,False,False,False,True,False
7.0,5.2,9.3,0.0,14.5,2023,173,46,False,False,False,False,False,True
4.0,4.8,9.0,0.0,13.8,2023,173,46,False,False,False,False,True,False
7.0,4.8,9.1,0.0,13.9,2023,173,46,False,False,False,False,False,True
20.0,5.2,9.166,0.0,14.366,2023,173,46,False,False,False,False,False,True
20.0,4.0,9.033,0.0,13.033,2023,173,46,False,False,False,False,False,True
23.0,4.4,9.066,0.0,13.466,2023,173,46,False,False,False,False,False,True
23.0,4.8,8.866,0.0,13.666,2023,173,46,False,False,False,False,False,True
26.0,5.2,9.033,0.0,14.233,2023,173,46,False,False,False,False,False,True
15.0,5.2,9.033,0.0,14.233,2023,173,46,False,False,False,False,False,True
15.0,4.8,9.133,0.0,13.933,2023,173,46,False,False,False,False,False,True
19.0,4.8,9.0,0.0,13.8,2023,19,93,True,False,False,False,False,False
32.0,5.2,8.6,0.0,13.8,2023,19,93,True,False,False,False,False,False
31.0,5.2,9.133,0.1,14.233,2022,255,7,False,False,False,False,False,True
112.0,5.2,8.3,0.0,13.5,2023,255,7,False,False,False,False,False,True
132.0,5.6,7.7,0.3,13.0,2023,510,7,False,False,False,False,False,True
15.0,4.8,8.767,0.0,13.567,2023,201,63,False,False,False,False,False,True
15.0,4.8,8.4,0.3,12.9,2023,201,63,False,False,False,False,False,True
10.0,5.2,7.966,0.1,13.066,2023,201,63,False,False,False,False,False,True
10.0,4.8,8.966,0.1,13.666,2023,201,63,False,False,False,False,False,True
25.0,4.8,9.066,0.0,13.866,2023,201,63,False,False,False,False,False,True
25.0,4.8,8.566,0.3,13.066,2023,201,63,False,False,False,False,False,True
40.0,4.8,9.4,0.0,14.2,2023,201,63,False,False,False,False,False,True
54.0,4.4,9.033,0.0,13.433,2023,402,31,False,False,False,False,False,True
17.0,4.4,9.033,0.0,13.433,2023,402,31,False,False,False,False,False,True
17.0,4.0,9.266,0.0,13.266,2023,402,31,False,False,False,False,False,True
0.0,4.2,8.75,0.0,12.95,2022,499,78,False,True,False,False,False,False
23.0,4.8,8.633,0.3,13.133,2022,643,43,False,False,False,False,False,True
23.0,4.0,8.966,0.0,12.966,2022,643,43,False,False,False,False,False,True
19.0,4.8,8.966,0.0,13.766,2022,435,37,True,False,False,False,False,False
59.0,4.8,9.066,0.0,13.866,2022,435,37,False,False,False,False,False,True
68.0,4.8,8.933,0.1,13.633,2022,435,37,False,False,False,False,False,True
18.0,4.8,9.166,0.0,13.966,2022,435,37,False,False,True,False,False,False
21.0,4.8,8.933,0.0,13.733,2023,435,37,True,False,False,False,False,False
87.0,4.8,9.066,0.0,13.866,2023,435,37,False,False,False,False,False,True
0.0,4.8,9.5,0.0,14.3,2023,114,93,False,False,False,False,False,True
0.0,4.8,8.8,0.1,13.5,2023,114,93,False,False,False,False,True,False
0.0,4.8,9.1,0.0,13.9,2023,114,93,True,False,False,False,False,False
15.0,4.8,9.3,0.0,14.1,2022,209,93,True,False,False,False,False,False
35.0,4.8,8.966,0.0,13.765999999999998,2023,406,3,False,False,False,False,False,True
15.0,4.8,8.966,0.0,13.765999999999998,2023,406,3,False,False,False,False,False,True
15.0,4.0,9.233,0.0,13.233,2023,406,3,False,False,False,False,False,True
23.0,4.8,9.0,0.1,13.7,2022,460,93,True,False,False,False,False,False
1.0,5.6,9.5,0.1,15.0,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.4,0.1,14.9,2022,61,2,False,False,False,False,False,True
1.0,5.6,9.5,0.0,15.1,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.4,0.1,14.9,2022,61,2,False,False,False,False,False,True
1.0,5.6,9.366,0.0,14.966,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.366,0.0,14.966,2022,61,2,False,False,False,False,True,False
2.0,5.6,9.3,0.0,14.9,2022,61,2,False,False,False,False,False,True
2.0,5.6,9.3,0.0,14.9,2022,61,2,False,False,False,False,False,True
2.0,4.8,9.5,0.0,14.3,2022,61,2,False,False,False,False,False,True
2.0,4.8,9.5,0.0,14.3,2022,61,2,False,False,False,False,False,True
1.0,5.6,9.4,0.0,15.0,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.4,0.0,15.0,2022,61,2,False,False,False,False,True,False
4.0,5.6,9.1,0.0,14.7,2022,61,2,False,False,False,False,False,True
4.0,5.6,9.1,0.0,14.7,2022,61,2,False,False,False,False,False,True
1.0,5.6,9.5,0.0,15.1,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.5,0.0,15.1,2022,61,2,False,False,False,False,True,False
4.0,5.6,8.766,0.1,14.266,2022,61,2,False,False,False,False,False,True
4.0,5.6,8.766,0.1,14.266,2022,61,2,False,False,False,False,False,True
1.0,5.6,9.266,0.0,14.866,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.266,0.0,14.866,2022,61,2,False,False,False,False,True,False
9.0,5.6,9.233,0.0,14.833,2022,61,2,False,False,False,False,False,True
9.0,5.6,9.233,0.0,14.833,2022,61,2,False,False,False,False,False,True
1.0,5.6,9.433,0.0,15.033,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.433,0.0,15.033,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.433,0.0,15.033,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.433,0.0,15.033,2022,61,2,False,False,False,False,True,False
9.0,5.2,8.166,0.0,13.366,2022,61,2,False,False,False,False,False,True
9.0,5.2,8.166,0.0,13.366,2022,61,2,False,False,False,False,False,True
2.0,5.6,9.466,0.0,15.066,2022,61,2,False,False,False,False,True,False
2.0,5.6,9.533,0.0,15.133,2022,61,2,False,False,False,False,False,True
1.0,5.6,9.533,0.0,15.133,2022,61,2,False,False,False,False,False,True
2.0,5.6,9.3,0.0,14.9,2022,61,2,False,False,False,False,True,False
1.0,5.6,9.566,0.0,15.166,2022,61,2,False,False,False,False,False,True
6.0,5.6,8.666,0.3,13.966,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.433,0.0,15.033,2023,61,2,False,False,False,False,False,True
6.0,5.6,9.533,0.0,15.133,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.433,0.0,15.033,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.466,0.0,15.066,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.366,0.0,14.966,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.666,0.0,15.266,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.666,0.0,15.266,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.566,0.0,15.166,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.166,0.0,14.766,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.5,0.0,15.1,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.533,0.0,15.133,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.366,0.0,14.966,2023,61,2,False,False,False,False,True,False
2.0,5.6,9.133,0.0,14.733,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.6,0.0,15.2,2023,61,2,False,False,False,False,True,False
2.0,5.6,9.2,0.0,14.8,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.366,0.1,14.866,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.366,0.1,14.866,2023,61,2,False,False,False,False,True,False
2.0,5.6,8.9,0.1,14.4,2023,61,2,False,False,False,False,False,True
2.0,5.6,8.9,0.1,14.4,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.6,0.0,15.2,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.6,0.0,15.2,2023,61,2,False,False,False,False,True,False
2.0,5.6,9.35,0.0,14.95,2023,61,2,False,False,False,False,False,True
2.0,5.6,9.35,0.0,14.95,2023,61,2,False,False,False,False,False,True
2.0,5.6,9.5,0.0,15.1,2023,61,2,True,False,False,False,False,False
1.0,5.6,9.3,0.0,14.9,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.4,0.0,15.0,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.4,0.0,15.0,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.566,0.0,15.166,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.533,0.0,15.133,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.133,0.0,14.733,2023,61,2,False,False,False,False,True,False
1.0,5.6,9.45,0.0,15.05,2023,61,2,False,False,False,False,False,True
1.0,5.6,9.266,0.0,14.866,2023,61,2,False,False,False,False,True,False
1.0,5.6,8.45,0.0,14.05,2023,61,2,False,False,False,False,False,True
17.0,5.2,8.15,0.0,13.35,2023,23,20,False,False,False,False,False,True
